feat_idx,file_name,file_path,class_name,label
96,class_8_carvin_sl100_1_4.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/bend/class_8_carvin_sl100_1_4.wav,bend,8
97,class_8_carvin_sl100_1_5.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/bend/class_8_carvin_sl100_1_5.wav,bend,8
98,class_8_carvin_sl100_1_6.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/bend/class_8_carvin_sl100_1_6.wav,bend,8
99,class_8_palm-bay_dc-modern_1_1.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/bend/class_8_palm-bay_dc-modern_1_1.wav,bend,8
100,class_8_palm-bay_dc-modern_1_2.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/bend/class_8_palm-bay_dc-modern_1_2.wav,bend,8
101,class_8_palm-bay_dc-modern_1_3.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/bend/class_8_palm-bay_dc-modern_1_3.wav,bend,8
102,class_8_palm-bay_dc-modern_1_4.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/bend/class_8_palm-bay_dc-modern_1_4.wav,bend,8
103,class_8_palm-bay_dc-modern_1_5.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/bend/class_8_palm-bay_dc-modern_1_5.wav,bend,8
104,class_8_palm-bay_dc-modern_1_6.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/bend/class_8_palm-bay_dc-modern_1_6.wav,bend,8
105,class_8_palm-bay_plexiglass_1_1.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/bend/class_8_palm-bay_plexiglass_1_1.wav,bend,8
106,class_8_palm-bay_plexiglass_1_2.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/bend/class_8_palm-bay_plexiglass_1_2.wav,bend,8
107,class_8_palm-bay_plexiglass_1_3.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/bend/class_8_palm-bay_plexiglass_1_3.wav,bend,8
108,class_8_palm-bay_plexiglass_1_4.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/bend/class_8_palm-bay_plexiglass_1_4.wav,bend,8
109,class_8_palm-bay_plexiglass_1_5.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/bend/class_8_palm-bay_plexiglass_1_5.wav,bend,8
110,class_8_palm-bay_plexiglass_1_6.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/bend/class_8_palm-bay_plexiglass_1_6.wav,bend,8
111,class_8_palm-bay_sl100_1_1.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/bend/class_8_palm-bay_sl100_1_1.wav,bend,8
112,class_8_palm-bay_sl100_1_2.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/bend/class_8_palm-bay_sl100_1_2.wav,bend,8
113,class_8_palm-bay_sl100_1_3.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/bend/class_8_palm-bay_sl100_1_3.wav,bend,8
114,class_8_palm-bay_sl100_1_4.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/bend/class_8_palm-bay_sl100_1_4.wav,bend,8
115,class_8_palm-bay_sl100_1_5.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/bend/class_8_palm-bay_sl100_1_5.wav,bend,8
116,class_8_palm-bay_sl100_1_6.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/bend/class_8_palm-bay_sl100_1_6.wav,bend,8
117,class_8_rwg_dc-modern_1_1.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/bend/class_8_rwg_dc-modern_1_1.wav,bend,8
118,class_8_rwg_dc-modern_1_2.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/bend/class_8_rwg_dc-modern_1_2.wav,bend,8
119,class_8_rwg_dc-modern_1_3.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/bend/class_8_rwg_dc-modern_1_3.wav,bend,8
120,class_8_rwg_dc-modern_1_4.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/bend/class_8_rwg_dc-modern_1_4.wav,bend,8
121,class_8_rwg_dc-modern_1_5.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/bend/class_8_rwg_dc-modern_1_5.wav,bend,8
122,class_8_rwg_dc-modern_1_6.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/bend/class_8_rwg_dc-modern_1_6.wav,bend,8
123,class_8_rwg_plexiglass_1_1.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/bend/class_8_rwg_plexiglass_1_1.wav,bend,8
124,class_8_rwg_plexiglass_1_2.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/bend/class_8_rwg_plexiglass_1_2.wav,bend,8
125,class_8_rwg_plexiglass_1_3.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/bend/class_8_rwg_plexiglass_1_3.wav,bend,8
126,class_8_rwg_plexiglass_1_4.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/bend/class_8_rwg_plexiglass_1_4.wav,bend,8
127,class_8_rwg_plexiglass_1_5.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/bend/class_8_rwg_plexiglass_1_5.wav,bend,8
128,class_8_rwg_plexiglass_1_6.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/bend/class_8_rwg_plexiglass_1_6.wav,bend,8
129,class_8_rwg_sl100_1_1.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/bend/class_8_rwg_sl100_1_1.wav,bend,8
130,class_8_rwg_sl100_1_2.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/bend/class_8_rwg_sl100_1_2.wav,bend,8
131,class_8_rwg_sl100_1_3.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/bend/class_8_rwg_sl100_1_3.wav,bend,8
132,class_8_rwg_sl100_1_4.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/bend/class_8_rwg_sl100_1_4.wav,bend,8
133,class_8_rwg_sl100_1_5.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/bend/class_8_rwg_sl100_1_5.wav,bend,8
134,class_8_rwg_sl100_1_6.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/bend/class_8_rwg_sl100_1_6.wav,bend,8
135,class_5_carvin_dc-modern_1_1.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/hammer on/class_5_carvin_dc-modern_1_1.wav,hammer on,5
136,class_5_carvin_dc-modern_1_2.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/hammer on/class_5_carvin_dc-modern_1_2.wav,hammer on,5
137,class_5_carvin_dc-modern_1_3.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/hammer on/class_5_carvin_dc-modern_1_3.wav,hammer on,5
138,class_5_carvin_dc-modern_1_4.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/hammer on/class_5_carvin_dc-modern_1_4.wav,hammer on,5
139,class_5_carvin_dc-modern_1_5.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/hammer on/class_5_carvin_dc-modern_1_5.wav,hammer on,5
140,class_5_carvin_dc-modern_1_6.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/hammer on/class_5_carvin_dc-modern_1_6.wav,hammer on,5
141,class_5_carvin_plexiglass_1_1.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/hammer on/class_5_carvin_plexiglass_1_1.wav,hammer on,5
142,class_5_carvin_plexiglass_1_2.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/hammer on/class_5_carvin_plexiglass_1_2.wav,hammer on,5
143,class_5_carvin_plexiglass_1_3.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/hammer on/class_5_carvin_plexiglass_1_3.wav,hammer on,5
144,class_5_carvin_plexiglass_1_4.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/hammer on/class_5_carvin_plexiglass_1_4.wav,hammer on,5
145,class_5_carvin_plexiglass_1_5.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/hammer on/class_5_carvin_plexiglass_1_5.wav,hammer on,5
146,class_5_carvin_plexiglass_1_6.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/hammer on/class_5_carvin_plexiglass_1_6.wav,hammer on,5
147,class_5_carvin_sl100_1_1.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/hammer on/class_5_carvin_sl100_1_1.wav,hammer on,5
148,class_5_carvin_sl100_1_2.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/hammer on/class_5_carvin_sl100_1_2.wav,hammer on,5
149,class_5_carvin_sl100_1_3.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/hammer on/class_5_carvin_sl100_1_3.wav,hammer on,5
150,class_5_carvin_sl100_1_4.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/hammer on/class_5_carvin_sl100_1_4.wav,hammer on,5
151,class_5_carvin_sl100_1_5.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/hammer on/class_5_carvin_sl100_1_5.wav,hammer on,5
152,class_5_carvin_sl100_1_6.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/hammer on/class_5_carvin_sl100_1_6.wav,hammer on,5
153,class_5_palm-bay_dc-modern_1_1.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/hammer on/class_5_palm-bay_dc-modern_1_1.wav,hammer on,5
154,class_5_palm-bay_dc-modern_1_2.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/hammer on/class_5_palm-bay_dc-modern_1_2.wav,hammer on,5
155,class_5_palm-bay_dc-modern_1_3.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/hammer on/class_5_palm-bay_dc-modern_1_3.wav,hammer on,5
156,class_5_palm-bay_dc-modern_1_4.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/hammer on/class_5_palm-bay_dc-modern_1_4.wav,hammer on,5
157,class_5_palm-bay_dc-modern_1_5.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/hammer on/class_5_palm-bay_dc-modern_1_5.wav,hammer on,5
158,class_5_palm-bay_dc-modern_1_6.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/hammer on/class_5_palm-bay_dc-modern_1_6.wav,hammer on,5
159,class_5_palm-bay_plexiglass_1_1.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/hammer on/class_5_palm-bay_plexiglass_1_1.wav,hammer on,5
160,class_5_palm-bay_plexiglass_1_2.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/hammer on/class_5_palm-bay_plexiglass_1_2.wav,hammer on,5
161,class_5_palm-bay_plexiglass_1_3.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/hammer on/class_5_palm-bay_plexiglass_1_3.wav,hammer on,5
162,class_5_palm-bay_plexiglass_1_4.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/hammer on/class_5_palm-bay_plexiglass_1_4.wav,hammer on,5
163,class_5_palm-bay_plexiglass_1_5.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/hammer on/class_5_palm-bay_plexiglass_1_5.wav,hammer on,5
164,class_5_palm-bay_plexiglass_1_6.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/hammer on/class_5_palm-bay_plexiglass_1_6.wav,hammer on,5
165,class_5_palm-bay_sl100_1_1.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/hammer on/class_5_palm-bay_sl100_1_1.wav,hammer on,5
166,class_5_palm-bay_sl100_1_2.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/hammer on/class_5_palm-bay_sl100_1_2.wav,hammer on,5
167,class_5_palm-bay_sl100_1_3.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/hammer on/class_5_palm-bay_sl100_1_3.wav,hammer on,5
168,class_5_palm-bay_sl100_1_4.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/hammer on/class_5_palm-bay_sl100_1_4.wav,hammer on,5
169,class_5_palm-bay_sl100_1_5.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/hammer on/class_5_palm-bay_sl100_1_5.wav,hammer on,5
170,class_5_palm-bay_sl100_1_6.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/hammer on/class_5_palm-bay_sl100_1_6.wav,hammer on,5
171,class_5_rwg_dc-modern_1_1.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/hammer on/class_5_rwg_dc-modern_1_1.wav,hammer on,5
172,class_5_rwg_dc-modern_1_2.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/hammer on/class_5_rwg_dc-modern_1_2.wav,hammer on,5
173,class_5_rwg_dc-modern_1_3.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/hammer on/class_5_rwg_dc-modern_1_3.wav,hammer on,5
174,class_5_rwg_dc-modern_1_4.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/hammer on/class_5_rwg_dc-modern_1_4.wav,hammer on,5
175,class_5_rwg_dc-modern_1_5.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/hammer on/class_5_rwg_dc-modern_1_5.wav,hammer on,5
176,class_5_rwg_dc-modern_1_6.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/hammer on/class_5_rwg_dc-modern_1_6.wav,hammer on,5
177,class_5_rwg_plexiglass_1_1.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/hammer on/class_5_rwg_plexiglass_1_1.wav,hammer on,5
178,class_5_rwg_plexiglass_1_2.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/hammer on/class_5_rwg_plexiglass_1_2.wav,hammer on,5
179,class_5_rwg_plexiglass_1_3.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/hammer on/class_5_rwg_plexiglass_1_3.wav,hammer on,5
180,class_5_rwg_plexiglass_1_4.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/hammer on/class_5_rwg_plexiglass_1_4.wav,hammer on,5
181,class_5_rwg_plexiglass_1_5.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/hammer on/class_5_rwg_plexiglass_1_5.wav,hammer on,5
182,class_5_rwg_plexiglass_1_6.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/hammer on/class_5_rwg_plexiglass_1_6.wav,hammer on,5
183,class_5_rwg_sl100_1_1.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/hammer on/class_5_rwg_sl100_1_1.wav,hammer on,5
184,class_5_rwg_sl100_1_2.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/hammer on/class_5_rwg_sl100_1_2.wav,hammer on,5
185,class_5_rwg_sl100_1_3.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/hammer on/class_5_rwg_sl100_1_3.wav,hammer on,5
186,class_5_rwg_sl100_1_4.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/hammer on/class_5_rwg_sl100_1_4.wav,hammer on,5
187,class_5_rwg_sl100_1_5.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/hammer on/class_5_rwg_sl100_1_5.wav,hammer on,5
188,class_5_rwg_sl100_1_6.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/hammer on/class_5_rwg_sl100_1_6.wav,hammer on,5
189,class_1_carvin_dc-modern_1_1.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/legato/class_1_carvin_dc-modern_1_1.wav,legato,1
190,class_1_carvin_dc-modern_1_2.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/legato/class_1_carvin_dc-modern_1_2.wav,legato,1
191,class_1_carvin_dc-modern_1_3.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/legato/class_1_carvin_dc-modern_1_3.wav,legato,1
192,class_1_carvin_dc-modern_2_1.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/legato/class_1_carvin_dc-modern_2_1.wav,legato,1
